"Status","Year","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Essex","Unknown","35","30","44310","40000"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","150","140","42380","48080"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","45","51170","53850"
"In post","2022","Attorney General's Departments","Greater Manchester","Heterosexual / straight","295","270","40020","34480"
"In post","2022","Attorney General's Departments","Greater Manchester","LGBO","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Unknown","50","45","41760","34480"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Heterosexual / straight","215","200","42190","39540"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Unknown","35","30","49540","57550"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","Heterosexual / straight","3215","3045","49300","51250"
"In post","2022","Attorney General's Departments","Inner London - West","LGBO","265","255","50450","51250"
"In post","2022","Attorney General's Departments","Inner London - West","Undeclared","255","245","52200","53050"
"In post","2022","Attorney General's Departments","Inner London - West","Unknown","925","845","53080","55610"
"In post","2022","Attorney General's Departments","Kent","Heterosexual / straight","90","85","37770","30110"
"In post","2022","Attorney General's Departments","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Unknown","40","35","44010","35630"
"In post","2022","Attorney General's Departments","Lancashire","Heterosexual / straight","125","115","39740","38180"
"In post","2022","Attorney General's Departments","Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Unknown","50","45","42280","43040"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","120","105","40800","48080"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Unknown","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Heterosexual / straight","290","280","36670","30130"
"In post","2022","Attorney General's Departments","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Unknown","75","70","40260","34480"
"In post","2022","Attorney General's Departments","North Yorkshire","Heterosexual / straight","140","135","40540","38180"
"In post","2022","Attorney General's Departments","North Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","Unknown","25","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Heterosexual / straight","185","175","39910","38000"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Unknown","50","45","39270","35810"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Heterosexual / straight","45","45","36680","31180"
"In post","2022","Attorney General's Departments","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Unknown","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Heterosexual / straight","50","50","41360","38470"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Heterosexual / straight","90","85","34220","28430"
"In post","2022","Attorney General's Departments","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Unknown","45","35","39140","28430"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Heterosexual / straight","135","130","43470","40000"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","LGBO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Unknown","45","40","46680","53050"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Heterosexual / straight","65","60","38810","32520"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Unknown","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Heterosexual / straight","360","340","40050","38090"
"In post","2022","Attorney General's Departments","West Midlands","LGBO","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Undeclared","15","10","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Unknown","120","110","42380","48080"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Heterosexual / straight","60","55","40020","38090"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Heterosexual / straight","380","355","42090","43920"
"In post","2022","Attorney General's Departments","West Yorkshire","LGBO","25","25","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Unknown","125","110","44220","48080"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","70","65","36150","33300"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","60","40400","29250"
"In post","2022","Cabinet Office","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Unknown","30","30","52830","50530"
"In post","2022","Cabinet Office","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Heterosexual / straight","155","150","41030","38330"
"In post","2022","Cabinet Office","East Anglia","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","Unknown","65","65","49790","40770"
"In post","2022","Cabinet Office","East Wales","Heterosexual / straight","115","110","38580","37300"
"In post","2022","Cabinet Office","East Wales","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Unknown","60","60","38090","32000"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","105","105","50640","49700"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","135","130","59900","53320"
"In post","2022","Cabinet Office","Greater Manchester","Heterosexual / straight","190","185","43580","38700"
"In post","2022","Cabinet Office","Greater Manchester","LGBO","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","Unknown","190","190","47980","45100"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Unknown","55","55","59480","63210"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","Heterosexual / straight","710","700","53130","54700"
"In post","2022","Cabinet Office","Inner London - East","LGBO","90","90","49780","54700"
"In post","2022","Cabinet Office","Inner London - East","Undeclared","105","100","52720","54700"
"In post","2022","Cabinet Office","Inner London - East","Unknown","195","190","51820","54700"
"In post","2022","Cabinet Office","Inner London - West","Heterosexual / straight","2465","2425","52560","54700"
"In post","2022","Cabinet Office","Inner London - West","LGBO","280","280","47790","42090"
"In post","2022","Cabinet Office","Inner London - West","Undeclared","295","290","50650","54440"
"In post","2022","Cabinet Office","Inner London - West","Unknown","2435","2420","46850","34550"
"In post","2022","Cabinet Office","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","Unknown","35","35","54800","49700"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Heterosexual / straight","335","325","39420","38330"
"In post","2022","Cabinet Office","Merseyside","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Unknown","125","125","44510","38980"
"In post","2022","Cabinet Office","North Yorkshire","Heterosexual / straight","355","340","33180","32000"
"In post","2022","Cabinet Office","North Yorkshire","LGBO","30","30","29070","26510"
"In post","2022","Cabinet Office","North Yorkshire","Undeclared","35","30","34140","33300"
"In post","2022","Cabinet Office","North Yorkshire","Unknown","145","140","33000","26670"
"In post","2022","Cabinet Office","Northern Ireland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Heterosexual / straight","335","310","29120","24100"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","LGBO","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Undeclared","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Unknown","80","75","31070","28000"
"In post","2022","Cabinet Office","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - South","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Unknown","25","25","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","Heterosexual / straight","35","35","47740","49700"
"In post","2022","Cabinet Office","South Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","South Yorkshire","Unknown","40","40","55480","50120"
"In post","2022","Cabinet Office","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Heterosexual / straight","145","145","41900","37300"
"In post","2022","Cabinet Office","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Unknown","300","295","34900","29250"
"In post","2022","Cabinet Office","West Central Scotland","Heterosexual / straight","155","150","41650","33930"
"In post","2022","Cabinet Office","West Central Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office","West Central Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Central Scotland","Unknown","75","75","46410","33520"
"In post","2022","Cabinet Office","West Midlands","Heterosexual / straight","115","110","48390","38330"
"In post","2022","Cabinet Office","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands","Unknown","105","105","53440","46600"
"In post","2022","Cabinet Office","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Heterosexual / straight","115","110","45520","38890"
"In post","2022","Cabinet Office","West Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Unknown","140","140","50020","49700"
"In post","2022","Chancellor's other departments","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Inner London - West","Heterosexual / straight","255","245","62080","55000"
"In post","2022","Chancellor's other departments","Inner London - West","LGBO","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","Inner London - West","Undeclared","70","65","61940","53640"
"In post","2022","Chancellor's other departments","Inner London - West","Unknown","20","20","[c]","[c]"
"In post","2022","Chancellor's other departments","Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Tees Valley and Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","West Central Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","Unknown","15","15","[c]","[c]"
"In post","2022","Charity Commission","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","Heterosexual / straight","45","45","43990","37910"
"In post","2022","Charity Commission","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","Unknown","30","30","43990","37910"
"In post","2022","Charity Commission","Merseyside","Heterosexual / straight","175","170","32790","29160"
