"Status","Year","Age","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Asian","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands","Birmingham","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Yorkshire","Bradford","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Yorkshire","Calderdale and Kirklees","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Yorkshire","Leeds","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Greater Manchester","Manchester","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - East","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - East","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - East","Lambeth","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - East","Lewisham and Southwark","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - East","Tower Hamlets","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Inner London - West","Westminster","45","[c]","40830","37240"
"Leaver CS","2022","30-39","Black","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - East and North East","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - East and North East","Enfield","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - South","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - West and North West","Barnet","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands","Birmingham","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
