"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Psychology","South East (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Psychology","South East (England)","Outside London","Unknown","45","40","38140","33120"
"In post","2022","Psychology","South West (England)","Outside London","Heterosexual / straight","85","80","37040","31180"
"In post","2022","Psychology","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South West (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Psychology","South West (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Psychology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","Outside London","Heterosexual / straight","45","40","35070","30450"
"In post","2022","Psychology","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Psychology","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Outside London","Heterosexual / straight","115","115","33690","29750"
"In post","2022","Psychology","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Psychology","Yorkshire and The Humber","Outside London","Heterosexual / straight","145","140","35700","31180"
"In post","2022","Psychology","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Psychology","Yorkshire and The Humber","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Psychology","Yorkshire and The Humber","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Science and Engineering","East Midlands (England)","Outside London","Heterosexual / straight","425","400","38240","36330"
"In post","2022","Science and Engineering","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Science and Engineering","East Midlands (England)","Outside London","Undeclared","90","80","42210","39750"
"In post","2022","Science and Engineering","East Midlands (England)","Outside London","Unknown","40","35","45670","45870"
"In post","2022","Science and Engineering","East of England","Outside London","Heterosexual / straight","495","475","36940","33240"
"In post","2022","Science and Engineering","East of England","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Science and Engineering","East of England","Outside London","Undeclared","90","85","37670","36100"
"In post","2022","Science and Engineering","East of England","Outside London","Unknown","300","290","39200","36580"
"In post","2022","Science and Engineering","London","London","Heterosexual / straight","745","725","45400","40860"
"In post","2022","Science and Engineering","London","London","LGBO","65","65","47210","40350"
"In post","2022","Science and Engineering","London","London","Undeclared","120","120","48620","43400"
"In post","2022","Science and Engineering","London","London","Unknown","195","190","51330","47090"
"In post","2022","Science and Engineering","North East (England)","Outside London","Heterosexual / straight","45","40","34910","27700"
"In post","2022","Science and Engineering","North East (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Science and Engineering","North East (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Science and Engineering","North East (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Outside London","Heterosexual / straight","335","315","36100","33000"
"In post","2022","Science and Engineering","North West (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Outside London","Undeclared","45","40","38440","38020"
"In post","2022","Science and Engineering","North West (England)","Outside London","Unknown","40","40","39130","34960"
"In post","2022","Science and Engineering","Northern Ireland","Outside London","Heterosexual / straight","40","40","29000","24120"
"In post","2022","Science and Engineering","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Overseas","Overseas","Heterosexual / straight","105","105","42030","39820"
"In post","2022","Science and Engineering","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","Outside London","Heterosexual / straight","355","345","36730","33300"
"In post","2022","Science and Engineering","Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Scotland","Outside London","Undeclared","45","45","38340","37140"
"In post","2022","Science and Engineering","Scotland","Outside London","Unknown","35","35","42900","38800"
"In post","2022","Science and Engineering","South East (England)","Outside London","Heterosexual / straight","1000","960","36620","33300"
"In post","2022","Science and Engineering","South East (England)","Outside London","LGBO","80","75","33260","29230"
"In post","2022","Science and Engineering","South East (England)","Outside London","Undeclared","175","165","39250","35640"
"In post","2022","Science and Engineering","South East (England)","Outside London","Unknown","775","745","41940","40560"
"In post","2022","Science and Engineering","South West (England)","Outside London","Heterosexual / straight","3910","3805","39140","38200"
"In post","2022","Science and Engineering","South West (England)","Outside London","LGBO","200","190","34440","32300"
"In post","2022","Science and Engineering","South West (England)","Outside London","Undeclared","670","635","41230","40460"
"In post","2022","Science and Engineering","South West (England)","Outside London","Unknown","1865","1810","38720","38070"
"In post","2022","Science and Engineering","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Wales","Outside London","Heterosexual / straight","390","370","42020","41440"
"In post","2022","Science and Engineering","Wales","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Science and Engineering","Wales","Outside London","Undeclared","205","195","32650","29470"
"In post","2022","Science and Engineering","Wales","Outside London","Unknown","140","135","47220","43740"
"In post","2022","Science and Engineering","West Midlands (England)","Outside London","Heterosexual / straight","240","230","33970","31140"
"In post","2022","Science and Engineering","West Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands (England)","Outside London","Undeclared","40","40","36290","33300"
"In post","2022","Science and Engineering","West Midlands (England)","Outside London","Unknown","45","40","37950","35590"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Outside London","Heterosexual / straight","310","295","33810","30350"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Outside London","Undeclared","45","40","34010","31710"
"In post","2022","Science and Engineering","Yorkshire and The Humber","Outside London","Unknown","40","40","35330","29670"
"In post","2022","Security","East Midlands (England)","Outside London","Heterosexual / straight","135","130","29240","25830"
"In post","2022","Security","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Security","East of England","Outside London","Heterosexual / straight","455","450","34080","33000"
"In post","2022","Security","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Security","East of England","Outside London","Undeclared","75","75","35870","39070"
"In post","2022","Security","East of England","Outside London","Unknown","75","70","31350","26670"
"In post","2022","Security","London","London","Heterosexual / straight","995","980","38910","36420"
"In post","2022","Security","London","London","LGBO","60","60","43860","41750"
"In post","2022","Security","London","London","Undeclared","145","140","43640","41960"
"In post","2022","Security","London","London","Unknown","225","225","41070","37970"
"In post","2022","Security","North East (England)","Outside London","Heterosexual / straight","125","120","35430","31990"
"In post","2022","Security","North East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Security","North East (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","North East (England)","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","Security","North West (England)","Outside London","Heterosexual / straight","315","305","32350","30980"
"In post","2022","Security","North West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Security","North West (England)","Outside London","Undeclared","50","50","33290","31800"
"In post","2022","Security","North West (England)","Outside London","Unknown","65","65","34930","33350"
"In post","2022","Security","Northern Ireland","Outside London","Heterosexual / straight","320","320","21640","20560"
"In post","2022","Security","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","Northern Ireland","Outside London","Unknown","50","50","23490","20560"
"In post","2022","Security","Overseas","Overseas","Heterosexual / straight","70","70","35850","34220"
"In post","2022","Security","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Scotland","Outside London","Heterosexual / straight","1005","965","30380","26670"
"In post","2022","Security","Scotland","Outside London","LGBO","25","20","[c]","[c]"
"In post","2022","Security","Scotland","Outside London","Undeclared","125","120","34390","39070"
"In post","2022","Security","Scotland","Outside London","Unknown","250","250","29810","26710"
"In post","2022","Security","South East (England)","Outside London","Heterosexual / straight","1310","1285","31380","28170"
"In post","2022","Security","South East (England)","Outside London","LGBO","65","65","30040","27680"
"In post","2022","Security","South East (England)","Outside London","Undeclared","190","185","35120","39070"
"In post","2022","Security","South East (England)","Outside London","Unknown","280","275","33190","30050"
"In post","2022","Security","South West (England)","Outside London","Heterosexual / straight","885","865","28360","25000"
"In post","2022","Security","South West (England)","Outside London","LGBO","50","50","29510","26750"
"In post","2022","Security","South West (England)","Outside London","Undeclared","145","140","31920","33150"
"In post","2022","Security","South West (England)","Outside London","Unknown","185","180","30260","26750"
"In post","2022","Security","Unknown","Unknown","Heterosexual / straight","55","55","28870","27370"
"In post","2022","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Wales","Outside London","Heterosexual / straight","225","220","26690","24720"
"In post","2022","Security","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Wales","Outside London","Undeclared","40","35","26330","24720"
"In post","2022","Security","Wales","Outside London","Unknown","50","50","33090","24720"
"In post","2022","Security","West Midlands (England)","Outside London","Heterosexual / straight","290","285","30870","26850"
"In post","2022","Security","West Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Outside London","Undeclared","45","45","36530","37330"
"In post","2022","Security","West Midlands (England)","Outside London","Unknown","55","55","32970","28290"
"In post","2022","Security","Yorkshire and The Humber","Outside London","Heterosexual / straight","420","405","33740","33310"
"In post","2022","Security","Yorkshire and The Humber","Outside London","LGBO","35","35","36850","35400"
"In post","2022","Security","Yorkshire and The Humber","Outside London","Undeclared","65","65","37390","39070"
"In post","2022","Security","Yorkshire and The Humber","Outside London","Unknown","110","110","34980","34510"
"In post","2022","Social Research","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","London","Heterosexual / straight","355","345","47950","43560"
"In post","2022","Social Research","London","London","LGBO","45","45","46110","42590"
"In post","2022","Social Research","London","London","Undeclared","30","30","52160","50330"
"In post","2022","Social Research","London","London","Unknown","80","75","41990","37970"
"In post","2022","Social Research","North East (England)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Social Research","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North West (England)","Outside London","Heterosexual / straight","40","40","43820","40520"
"In post","2022","Social Research","North West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Social Research","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Scotland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Social Research","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","Outside London","Heterosexual / straight","180","170","40170","38340"
"In post","2022","Social Research","South East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Social Research","South East (England)","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","Social Research","South East (England)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Social Research","South West (England)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Social Research","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","Outside London","Heterosexual / straight","305","285","39540","38340"
"In post","2022","Social Research","Wales","Outside London","LGBO","40","40","38800","38340"
"In post","2022","Social Research","Wales","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Social Research","Wales","Outside London","Unknown","75","70","40940","38340"
"In post","2022","Social Research","West Midlands (England)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Social Research","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Statistics","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Statistics","London","London","Heterosexual / straight","725","700","48480","43950"
"In post","2022","Statistics","London","London","LGBO","60","60","46900","43810"
"In post","2022","Statistics","London","London","Undeclared","75","70","46120","43810"
"In post","2022","Statistics","London","London","Unknown","165","160","39480","36340"
"In post","2022","Statistics","North East (England)","Outside London","Heterosexual / straight","80","80","44460","40610"
"In post","2022","Statistics","North East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Statistics","North East (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Statistics","North East (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Statistics","North West (England)","Outside London","Heterosexual / straight","110","105","41130","34910"
"In post","2022","Statistics","North West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Statistics","North West (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Statistics","North West (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","Outside London","Heterosexual / straight","40","40","45800","47490"
"In post","2022","Statistics","Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Statistics","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Statistics","South East (England)","Outside London","Heterosexual / straight","145","140","41170","38340"
"In post","2022","Statistics","South East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Statistics","South East (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Statistics","South East (England)","Outside London","Unknown","30","30","40570","38340"
"In post","2022","Statistics","South West (England)","Outside London","Heterosexual / straight","140","130","40760","38070"
"In post","2022","Statistics","South West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Statistics","South West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Statistics","South West (England)","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Statistics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Wales","Outside London","Heterosexual / straight","295","280","42140","38340"
"In post","2022","Statistics","Wales","Outside London","LGBO","45","40","38200","38340"
"In post","2022","Statistics","Wales","Outside London","Undeclared","35","35","41280","36840"
"In post","2022","Statistics","Wales","Outside London","Unknown","80","80","42940","38340"
"In post","2022","Statistics","West Midlands (England)","Outside London","Heterosexual / straight","35","30","38740","38000"
"In post","2022","Statistics","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","Outside London","Heterosexual / straight","85","80","44870","39060"
"In post","2022","Statistics","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Tax","East Midlands (England)","Outside London","Heterosexual / straight","890","855","36740","33370"
"In post","2022","Tax","East Midlands (England)","Outside London","LGBO","75","75","31900","27570"
"In post","2022","Tax","East Midlands (England)","Outside London","Undeclared","120","110","39820","33430"
"In post","2022","Tax","East Midlands (England)","Outside London","Unknown","480","455","30460","26820"
"In post","2022","Tax","East of England","Outside London","Heterosexual / straight","100","90","36950","33370"
"In post","2022","Tax","East of England","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Tax","East of England","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Tax","East of England","Outside London","Unknown","50","45","33920","33080"
"In post","2022","Tax","London","London","Heterosexual / straight","1510","1440","45910","40910"
"In post","2022","Tax","London","London","LGBO","80","80","44260","37970"
"In post","2022","Tax","London","London","Undeclared","210","200","45760","40910"
"In post","2022","Tax","London","London","Unknown","715","680","41450","37930"
"In post","2022","Tax","North East (England)","Outside London","Heterosexual / straight","1355","1290","33050","33080"
"In post","2022","Tax","North East (England)","Outside London","LGBO","110","110","32510","33080"
"In post","2022","Tax","North East (England)","Outside London","Undeclared","115","110","36940","33370"
"In post","2022","Tax","North East (England)","Outside London","Unknown","765","725","27460","26820"
"In post","2022","Tax","North West (England)","Outside London","Heterosexual / straight","2185","2085","34960","33370"
"In post","2022","Tax","North West (England)","Outside London","LGBO","180","175","32310","26820"
"In post","2022","Tax","North West (England)","Outside London","Undeclared","235","225","38490","33370"
"In post","2022","Tax","North West (England)","Outside London","Unknown","1230","1170","29540","26820"
"In post","2022","Tax","Northern Ireland","Outside London","Heterosexual / straight","545","520","35830","33370"
"In post","2022","Tax","Northern Ireland","Outside London","LGBO","40","40","31130","26700"
"In post","2022","Tax","Northern Ireland","Outside London","Undeclared","40","35","34490","33080"
"In post","2022","Tax","Northern Ireland","Outside London","Unknown","225","215","28350","26590"
"In post","2022","Tax","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Scotland","Outside London","Heterosexual / straight","1340","1260","34660","33370"
"In post","2022","Tax","Scotland","Outside London","LGBO","110","105","30060","26820"
"In post","2022","Tax","Scotland","Outside London","Undeclared","145","130","38530","33370"
"In post","2022","Tax","Scotland","Outside London","Unknown","580","540","30020","26820"
"In post","2022","Tax","South East (England)","Outside London","Heterosexual / straight","325","295","36050","33430"
"In post","2022","Tax","South East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Tax","South East (England)","Outside London","Undeclared","75","65","37650","33430"
"In post","2022","Tax","South East (England)","Outside London","Unknown","125","115","33260","33370"
"In post","2022","Tax","South West (England)","Outside London","Heterosexual / straight","370","345","43160","40180"
"In post","2022","Tax","South West (England)","Outside London","LGBO","35","35","43170","35980"
"In post","2022","Tax","South West (England)","Outside London","Undeclared","60","55","44460","40520"
"In post","2022","Tax","South West (England)","Outside London","Unknown","105","100","39670","33370"
"In post","2022","Tax","Wales","Outside London","Heterosexual / straight","1005","960","33850","33080"
"In post","2022","Tax","Wales","Outside London","LGBO","100","100","32360","33080"
"In post","2022","Tax","Wales","Outside London","Undeclared","100","100","36640","33370"
"In post","2022","Tax","Wales","Outside London","Unknown","555","530","29780","26820"
"In post","2022","Tax","West Midlands (England)","Outside London","Heterosexual / straight","940","900","36960","33370"
"In post","2022","Tax","West Midlands (England)","Outside London","LGBO","55","55","36860","33370"
"In post","2022","Tax","West Midlands (England)","Outside London","Undeclared","105","95","39530","33430"
"In post","2022","Tax","West Midlands (England)","Outside London","Unknown","405","385","32730","33080"
"In post","2022","Tax","Yorkshire and The Humber","Outside London","Heterosexual / straight","940","890","35440","33370"
"In post","2022","Tax","Yorkshire and The Humber","Outside London","LGBO","60","60","35180","33080"
"In post","2022","Tax","Yorkshire and The Humber","Outside London","Undeclared","115","110","36810","33370"
"In post","2022","Tax","Yorkshire and The Humber","Outside London","Unknown","635","605","29260","26820"
"In post","2022","Unknown","East Midlands (England)","Outside London","Heterosexual / straight","230","225","36700","33080"
"In post","2022","Unknown","East Midlands (England)","Outside London","LGBO","25","20","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Outside London","Unknown","140","135","38370","33080"
"In post","2022","Unknown","East of England","Outside London","Heterosexual / straight","80","75","40190","33300"
"In post","2022","Unknown","East of England","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","East of England","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","East of England","Outside London","Unknown","60","55","50480","51680"
"In post","2022","Unknown","London","London","Heterosexual / straight","4235","4155","51720","54110"
"In post","2022","Unknown","London","London","LGBO","470","465","49750","54110"
"In post","2022","Unknown","London","London","Undeclared","550","540","50450","53360"
"In post","2022","Unknown","London","London","Unknown","3235","3200","47060","37610"
"In post","2022","Unknown","North East (England)","Outside London","Heterosexual / straight","695","660","30050","26590"
"In post","2022","Unknown","North East (England)","Outside London","LGBO","55","55","31340","26820"
"In post","2022","Unknown","North East (England)","Outside London","Undeclared","45","40","27940","23400"
"In post","2022","Unknown","North East (England)","Outside London","Unknown","325","305","31360","26820"
"In post","2022","Unknown","North West (England)","Outside London","Heterosexual / straight","945","925","35250","33080"
"In post","2022","Unknown","North West (England)","Outside London","LGBO","80","75","32880","33080"
"In post","2022","Unknown","North West (England)","Outside London","Undeclared","70","65","34390","32000"
"In post","2022","Unknown","North West (England)","Outside London","Unknown","675","655","38830","33080"
"In post","2022","Unknown","Northern Ireland","Outside London","Heterosexual / straight","90","85","29010","26590"
"In post","2022","Unknown","Northern Ireland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Outside London","Unknown","45","45","32550","27560"
"In post","2022","Unknown","Overseas","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Outside London","Heterosexual / straight","9460","9105","41570","36130"
"In post","2022","Unknown","Scotland","Outside London","LGBO","875","860","37590","33070"
"In post","2022","Unknown","Scotland","Outside London","Undeclared","625","605","42180","39600"
"In post","2022","Unknown","Scotland","Outside London","Unknown","5040","4805","37070","31540"
"In post","2022","Unknown","South East (England)","Outside London","Heterosexual / straight","290","280","42940","33300"
"In post","2022","Unknown","South East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","South East (England)","Outside London","Undeclared","55","50","49080","38750"
"In post","2022","Unknown","South East (England)","Outside London","Unknown","210","205","46750","34980"
"In post","2022","Unknown","South West (England)","Outside London","Heterosexual / straight","200","190","40330","33370"
"In post","2022","Unknown","South West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","South West (England)","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","South West (England)","Outside London","Unknown","190","190","52980","49700"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","160","160","42040","37300"
"In post","2022","Unknown","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Unknown","305","300","35110","29250"
"In post","2022","Unknown","Wales","Outside London","Heterosexual / straight","285","275","33520","27270"
"In post","2022","Unknown","Wales","Outside London","LGBO","35","35","26910","26580"
"In post","2022","Unknown","Wales","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Wales","Outside London","Unknown","145","140","36400","32000"
"In post","2022","Unknown","West Midlands (England)","Outside London","Heterosexual / straight","330","325","37550","33080"
"In post","2022","Unknown","West Midlands (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Outside London","Unknown","300","295","41460","33080"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Heterosexual / straight","760","730","36370","33080"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","LGBO","60","60","33200","32500"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Undeclared","75","70","38080","33370"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Unknown","570","550","37140","29250"
"In post","2022","Veterinarian","East Midlands (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Veterinarian","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
